Datetime,Tweet Id,Text,Username
2022-10-03 10:00:44+00:00,1576874887947296769,"Fırat Üniversitesi, Sayıştay Raporlarında Mevcut Döneme İlişkin Hiç Bir Bulguya Rastlanmadığını Açıkladı

https://t.co/xW954xreAi
@ProfGoktas https://t.co/D71DWhqAod",elazigsonhaber
2022-10-03 09:59:32+00:00,1576874584598519808,"Fırat Üniversitesi Kazandı, Aksaray Gençlik Kaybetti
https://t.co/dPXHAydmCS
#elazığ #elazığhaber https://t.co/DlligXx8vd",elazignet
2022-10-03 09:48:55+00:00,1576871910620946432,"Fırat Üniversitesi kazandı, Aksaray Gençlik kaybetti https://t.co/D2x5fu05hZ",HarputGazetesi
2022-10-03 09:39:16+00:00,1576869482995351562,"Bölgesel Amatör Lig 2. Grup ilk haftasında Elazığ takımları, Kahramanmaraş deplasmanında sahne aldı.

Bölgesel Amatör Lig 2. Grup ilk haftasında Fırat Üniversitesi ile Aksaray Gençlikspor, Kahramanmaraş deplasmanında sahne aldı. Elbistan ilçe sahasında o… https://t.co/dT57Ff2NRY",HaberPusu
2022-10-03 09:34:14+00:00,1576868215543992321,"SAVAŞ BÖLGESİNDEN TAHLİYE EDİLEN AHISKA TÜRKÜ ÇOCUKLARA EĞTİM DESTEĞİ https://t.co/QTToxiPzEL 
#elazig #fıratüniversitesi
#eğtim @tcmeb @elazig_valiligi",BultenElaz
2022-10-03 09:32:34+00:00,1576867796520427520,Yaw  fırat üniversitesi cidden güzel kampüs bizim Siverek kadar insan her an kaybolabilir.,Cihan19Derya
2022-10-03 07:55:28+00:00,1576843363135131648,@Veyseldemirci23 Merhaba Veysel Bey istanbul dan yiğenim kız öğrencisi Fırat üniversitesi Türk Dili Ve Edebiyatı Bölümünü kazandı.Sizlerin acaba kız öğrencimize burs verme imkanınız var mıdır?Babası istanbul da özel sektörde çalışıyor durumları çok iyi değil o yüzden yurda da yerleştiremediler.,BozkurttBey23
2022-10-03 07:28:48+00:00,1576836650507739137,"Mevlid Kandili vesilesiyle düzenlediğimiz, Fırat Üniversitesi İlahiyat Fakültesi dekanımız Prof. Dr. Veysel ÖZDEMİR hocamızın yapacağı ""Bir Eğitimci Olarak Hz. Muhammed"" konulu sohbetimize tüm dostlarımızı bekleriz. https://t.co/UxinmNmSzR",habibkaracorlu
2022-10-02 19:54:51+00:00,1576662013245521920,Üniversitemiz Sürekli Eğitim Merkezi (FÜSEM) ve İpek Yolu Uluslarası Çocuk ve Gençlik Çalışmaları Merkezi ortaklığında İpek Yolu’nda düzenlenen İnsansız Hava Aracı ile Zirai İlaçlama Eğitimi sonunda katılım belgesi töreni gerçekleştirildi. https://t.co/zDxFBQS3Xa,firatresmihesap
2022-10-02 19:12:34+00:00,1576651373760110592,"🎥  DAVETLİSİNİZ  📌

➡️ Konuğumuz: SELAMİ AYDIN 
      (Elazığ İl Müftüsü )

📅 03  Ekim  2022 Pazartesi 

🕝 11:45 Yer:Fırat Üniversitesi Diyanet Gençlik Merkezi (Akademi Camii Arkası) 

#BirKonuBirKonuk  @selamiaydinn25 @ElazigMuftulugu @DIBGenclik https://t.co/zzjqHaS6iz",OzbayHarun23
2022-10-02 19:11:38+00:00,1576651139113574401,"Pençe-Kilit Harekâtı operasyon bölgesinde şehit düşen kahraman Mehmetçiğimiz Yusuf Ataş’a ve Fırat Kalkanı Harekatı Bölgesinde teröristlerle çıkan çatışmada şehit olan Polis Memurumuz Mustafa Çalışgan'a Allah’tan rahmet, yakınlarına ve aziz milletimize başsağlığı diliyoruz. https://t.co/XurTN4betG",igdir_uni
2022-10-02 18:26:53+00:00,1576639874710790145,"Asla unutulmamalıdır ki gençliğimize biz sahip çıkacağız.Maddeten ve manen himaye ederek gözümüz gibi koruyacağız. !
Üniversite Başkanımız Fırat Buğra Acartekin, Fakülte Başkanlarımız ile Ocağımızda İstişare Toplantısı gerçekleştirdi.
#FermanBaşbuğunFakültelerBizimdir
@CemTutsoy https://t.co/iTLTibtHUJ",CuUlkuculeri01
2022-10-02 16:49:41+00:00,1576615412812218369,@fadeouter Fırat Üniversitesi hayırlı olsun :D,saidgulumpng
2022-10-02 15:37:23+00:00,1576597218005483521,@DrOzdinler @yunusunbabasi @hakanchelik @BiLGiOfficial Boğaziçi Üniversitesi kadar taş yağsın.  Hazmedemediler.  Yazık dünyadaki sayılı bilim yuvası.  Örnek Dr Hande Özdinler hocamız. Başarısı insanlık için Süperrrr,dikmen_firat
2022-10-02 14:45:12+00:00,1576584086042587136,"🔥 Siverek’te kayıp üniversiteli gencin cesedi bulundu: Şanlıurfa'nın Siverek ilçesi Kırkpınar Mahallesi'ndeki evinden üç gün önce ayrılan Yozgat Bozok Üniversitesi İlahiyat Fakültesi 2. sınıf öğrencisi Ömer Faruk Fırat'tan haber alamayan yakınları,… https://t.co/WmN9JEjSea",tr_hbr
2022-10-02 11:42:02+00:00,1576537990372855814,"Suriye Fırat Kalkanı Harekat Bölgesinde şehit düşen Özel Harekat Polisimiz Mustafa Çalışgan'a Allah'tan rahmet, ailesine ve milletimize başsağlığı diliyorum.

Prof. Dr. Recep Bentli
Malatya Turgut Özal Üniversitesi Rektörü https://t.co/HFTlCCNlfV",MTU_ozaledu
2022-10-02 11:33:06+00:00,1576535743027372033,optiğe tükürsem fırat tıpa girerdim ne anlatmış bu eleman mq neyse abiler bırakıyom ctf yi daha iyi bir eğitim için mehmet ali erbil üniversitesi tıp fakültesine gidecem intörnken haftada 7 gün nöbet tutuyomuşsun  yemek de vermiyolarmış kampanyaları hoşuma gitti baya,KadimJs31
2022-10-02 10:04:05+00:00,1576513341849473025,"🔥 21 yaşındaki kayıp Ömer Faruk Fırat'tan acı haber geldi: Şanlıurfa Siverek'in Kırkpınar Mahallesi'ndeki evinden üç gün önce ayrılan Yozgat Bozok Üniversitesi İlahiyat Fakültesi 2. sınıf öğrencisi Ömer Faruk Fırat'tan haber alamayan yakınları, durumu… https://t.co/HvFiQrbLEt https://t.co/0iRjiEFFNX",tr_hbr
2022-10-02 10:01:47+00:00,1576512760946499586,"Urfa’da üniversitesi öğrencisinin cesedi bulundu #urfa #firat
https://t.co/N87gLY5jC7",urfabirha
2022-10-02 09:32:34+00:00,1576505411846299654,"BAŞIMIZ SAĞOLSUN

Fırat Kalkanı Harekat bölgesinde terörist unsurlarla çıkan çatışmada Şehit düşen Balıkesir Üniversitesi Konaklama işletmeciliği mezunlarından Özel Harekat Polisimiz Mustafa ÇALIŞGAN’a Allah'tan rahmet, ailesine ve milletimize başsağlığı ve sabırlar diliyoruz.. https://t.co/TpT4DJUXb7",10suzAsla
